value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
21.7,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.313,0.225,0.462,,0.20108391952175045,0.2510974326768729,0.5478186478013767,
17.3,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.317,0.122,0.561,,0.2026379294483416,0.1354715368046837,0.6618905337469747,
16.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.435,0.244,0.321,,0.2997261196336904,0.29204643584309864,0.4082274445232109,
17.8,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.439,0.184,0.377,,0.3018306739519661,0.2197573584477795,0.47841196760025445,
13.7,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.443,0.099,0.458,,0.3033611460729523,0.11776552557670843,0.5788733283503393,
13.7,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.643,0.154,0.203,,0.5003142295170433,0.208151407879449,0.2915343626035078,
11.85,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.646,0.116,0.238,,0.5020276075125227,0.15659569608799315,0.3413766963994842,
9.27,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.65,0.062,0.288,,0.5041639446511902,0.0835366137268398,0.41229944162197,
9.2,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.808,0.083,0.109,,0.7005608807309368,0.1250084482260603,0.1744306710430029,
8.49,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.81,0.062,0.128,,0.7019364181922103,0.09333213396874522,0.2047314478390445,
8.4,-,molar,"InChI=1S/C3H8O/c1-2-3-4/h4H,2-3H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.813,0.033,0.154,,0.7041626336734065,0.04965044207581564,0.24618692425077793,
101.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",,,0.1,0.9,,,0.09975152437847996,0.9002484756215201,,
71.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3",,,0.2,0.8,,,0.19955814357224158,0.8004418564277584,,
30.4,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.068,0.354,0.26,0.318,0.05068469695457549,0.3832639762371526,0.20024017512342085,0.3658111516848511
28.8,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.133,0.329,0.242,0.296,0.10092867700511869,0.3626482907769088,0.18975281720332662,0.34667021501464584
25.7,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.257,0.282,0.207,0.254,0.2019632677499493,0.3218956971167205,0.16808135404251381,0.30805968109081633
33.8,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.071,0.401,0.528,,0.04835356740136559,0.3966809476587392,0.5549654849398952,
29.5,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.072,0.304,0.624,,0.0487601516893648,0.2990425123100803,0.652197336000555,
23.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.073,0.165,0.762,,0.04903626332431007,0.160992353807312,0.789971382868378,
32.0,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.139,0.371,0.49,,0.09692302262066398,0.37576199790799397,0.5273149794713421,
27.21,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.141,0.282,0.577,,0.09784037983442463,0.2842332776341568,0.6179263425314185,
22.81,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.143,0.153,0.704,,0.09850180945462562,0.15308280072647681,0.7484153898188975,
26.55,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.207,0.26,0.533,,0.1470943543729085,0.2683649564924319,0.5845406891346595,
21.25,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.21,0.141,0.649,,0.14825945506240484,0.1445935814337817,0.7071469635038135,
28.4,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.267,0.316,0.417,,0.19495106842650506,0.33514152258776014,0.4699074089857348,
24.5,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.27,0.24,0.49,,0.1963856860238117,0.25356196292343625,0.5500523510527521,
20.21,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.274,0.13,0.596,,0.1981686269836106,0.13656974147879458,0.6652616315375949,
24.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.385,0.266,0.349,,0.29389302397838846,0.2949422453165911,0.41116473070502046,
21.3,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.388,0.201,0.411,,0.2952202935725888,0.22214540633380106,0.48263430009361025,
17.96,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.392,0.108,0.5,,0.29684728713835906,0.11879483816140624,0.5843578747002347,
19.4,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.593,0.176,0.231,,0.4920516515551196,0.21212676346388,0.2958215849810004,
17.1,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.596,0.132,0.272,,0.49357219823068266,0.1587834221781956,0.3476443795911218,
15.17,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.601,0.071,0.328,,0.4965522823068291,0.08520707490332519,0.41824064278984574,
15.1,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.773,0.098,0.129,,0.6936222354038221,0.127731021707526,0.1786467428886519,
14.0,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.775,0.074,0.151,,0.6947357101009173,0.09635548401101252,0.20890880588807012,
13.09,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.778,0.039,0.183,,0.6964584474492868,0.05071156551733642,0.2528299870333767,
84.8,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",,,0.09,0.91,,,0.054089400457183884,0.9459105995428161,,
76.8,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",,,0.17,0.83,,,0.10588297863566826,0.8941170213643317,,
46.5,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",,,0.55,0.45,,,0.4140605603804196,0.5859394396195804,,
28.9,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",,,0.73,0.27,,,0.6098656892624045,0.3901343107375956,,
16.1,-,molar,"InChI=1S/C4H10O/c1-2-3-4-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-3-5-7-9-8-6-4-2/h3-8H2,1-2H3",,,0.88,0.12,,,0.809159070806768,0.1908409291932321,,
62.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.311,0.689,,,0.23757963130338922,0.7624203686966108,,
79.4,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.575,0.425,,,0.48294012953687787,0.5170598704631221,,
106.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3",,,0.802,0.198,,,0.7365851590592885,0.26341484094071155,,
66.6,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.339,0.661,,,0.24993868063639713,0.7500613193636029,,
93.4,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.606,0.394,,,0.49983586431221777,0.5001641356877823,,
44.3,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.822,0.178,,,0.7500297994189878,0.24997020058101216,,
11.1,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.223,0.777,,,0.37924743020740087,0.6207525697925992,,
20.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.302,0.698,,,0.47944478454275047,0.5205552154572495,,
66.1,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.633,0.367,,,0.7859415691440004,0.21405843085599963,,
97.2,-,molar,"InChI=1S/C4H10O/c1-3-5-4-2/h3-4H2,1-2H3","InChI=1S/CH4O/c1-2/h2H,1H3",,,0.795,0.205,,,0.8919539511461646,0.10804604885383547,,
29.02,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.136,0.356,0.361,0.147,0.10691581654368532,0.41345041624486756,0.2982385415969399,0.18139522561450727
20.12,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.139,0.151,0.37,0.34,0.10820628985336767,0.1736540994441082,0.3026864267103093,0.41545318399221487
28.99,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.146,0.327,0.195,0.332,0.10773892098239692,0.356482245959779,0.15121953337231014,0.38455929968551394
19.51,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.15,0.124,0.199,0.527,0.1095272811963831,0.13375903292224894,0.15269950911655486,0.6040141767648131
26.19,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.257,0.352,0.341,0.05,0.21172390187577014,0.42840034899495005,0.29521924212470696,0.06465650700457286
18.05,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.263,0.151,0.349,0.237,0.21472193487968494,0.18212434277090353,0.29943296224705274,0.30372076010235877
26.42,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.275,0.325,0.182,0.218,0.2134147908987194,0.3726023324543567,0.14842830423335482,0.26555457241356906
17.83,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.281,0.126,0.187,0.406,0.21599815464277292,0.14308188492498405,0.15105630032768066,0.4898636601045624
28.48,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.159,0.293,0.548,,0.10950232072917307,0.2981015308372205,0.5923961484336064,
19.45,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.162,0.093,0.745,,0.11029518363945766,0.09353946225927752,0.7961653541012649,
25.34,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.296,0.293,0.411,,0.21543243537285867,0.31503397067018246,0.4695335939569589,
17.0,-,molar,InChI=1S/C5H10/c1-2-4-5-3-1/h1-5H2,"InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.303,0.087,0.61,,0.2181397327975341,0.09252983499640222,0.6893304322060637,
29.5,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.058,0.357,0.263,0.322,0.04981562778662569,0.38276930229820855,0.20058929982908402,0.36682577008608175
27.7,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.115,0.336,0.247,0.302,0.0996237966607706,0.36335889480978373,0.19001006272676113,0.34700724580268455
25.4,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C7H8/c1-7-5-3-2-4-6-7/h2-6H,1H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",0.226,0.294,0.216,0.264,0.19912205726422194,0.323362409369479,0.16899703393048382,0.3085184994358152
29.2,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.061,0.308,0.631,,0.04756595045795335,0.2998115301415887,0.6526225194004579,
23.6,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.062,0.167,0.771,,0.047946528047598025,0.16121788372337126,0.7908355882290308,
28.1,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.121,0.288,0.591,,0.09569693957018911,0.2843390033002685,0.6199640571295424,
21.9,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.123,0.156,0.721,,0.09654201083597944,0.15285058227070442,0.7506074068933162,
24.9,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.237,0.25,0.513,,0.19275905069393026,0.2538269385474435,0.5534140107586263,
18.9,-,molar,"InChI=1S/C5H12O/c1-3-5(2)4-6/h5-6H,3-4H2,1-2H3","InChI=1S/C7H16/c1-3-5-7-6-4-2/h3-7H2,1-2H3","InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,0.24,0.135,0.625,,0.19393787463534382,0.13618097175652277,0.6698811536081334,
18.12,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.131,0.869,,,0.10138242305083901,0.8986175769491609,,
18.12,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.145,0.855,,,0.11262741884538965,0.8873725811546104,,
16.2,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.15,0.85,,,0.11666343980872063,0.8833365601912793,,
18.2,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.253,0.747,,,0.202218215540564,0.797781784459436,,
18.2,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.276,0.724,,,0.22197350551519943,0.7780264944848005,,
16.3,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.28,0.72,,,0.2254343159047005,0.7745656840952995,,
18.28,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.368,0.632,,,0.30351431228864556,0.6964856877113544,,
18.28,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.396,0.604,,,0.3291632450270027,0.6708367549729973,,
16.4,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.4,0.6,,,0.3328601795084795,0.6671398204915204,,
18.34,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.475,0.525,,,0.4037424620497011,0.5962575379502989,,
18.34,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.504,0.496,,,0.43197157353946525,0.5680284264605349,,
16.5,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.51,0.49,,,0.4378710806777469,0.5621289193222531,,
18.43,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.576,0.424,,,0.5041404513921304,0.49585954860786957,,
18.43,-,molar,InChI=1S/C6H12/c1-2-4-6-5-3-1/h1-6H2,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",,,0.604,0.396,,,0.5330387798530012,0.46696122014699876,,
