value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,temperature,temperature_unit,surface_area_fraction_0,surface_area_fraction_1,surface_area_fraction_2,surface_area_fraction_3
-0.6240005602013865,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.3,0.7,,,295.65,K,0.23537080574939664,0.7646291942506033,,
-0.548015252132583,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.4,0.6,,,295.65,K,0.3237927232898781,0.6762072767101218,,
-0.43196496344568297,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.5,0.5,,,295.65,K,0.4180141198197827,0.5819858801802172,,
-0.2862113270591599,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.6,0.4,,,295.65,K,0.5186249117324482,0.4813750882675518,,
-0.0999321930359416,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.7,0.3,,,295.65,K,0.6262978308836621,0.3737021691163378,,
0.1300960577541636,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.8,0.2,,,295.65,K,0.7418034857517888,0.2581965142482112,,
0.451306678226833,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12/c1-6-4-2-3-5-6/h6H,2-5H2,1H3",,,0.9,0.1,,,295.65,K,0.8660288335657439,0.133971166434256,,
-0.5629820552370443,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.1,0.9,,,308.9833333333333,K,0.06379928415383902,0.936200715846161,,
-0.5795606679066013,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.2,0.8,,,308.9833333333333,K,0.13294606002064935,0.8670539399793505,,
-0.5922248859180685,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.3,0.7,,,308.9833333333333,K,0.20814205559539417,0.7918579444046058,,
-0.60327729436444,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.4,0.6,,,308.9833333333333,K,0.29021739475214064,0.7097826052478593,,
-0.6101850496434222,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.5,0.5,,,308.9833333333333,K,0.3801613708163493,0.6198386291836507,,
-0.5975208316319549,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.6,0.4,,,308.9833333333333,K,0.47916251663973686,0.5208374833602631,,
-0.5217657820724508,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.7,0.3,,,308.9833333333333,K,0.5886614213756554,0.41133857862434464,,
-0.3334143214655379,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.8,0.2,,,308.9833333333333,K,0.7104212894743429,0.289578710525657,,
0.010361632918473206,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3",,,0.9,0.1,,,308.9833333333333,K,0.8466236075756394,0.15337639242436057,,
0.4054852348762515,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.1,0.9,,,323.15,K,0.06656664025912981,0.9334333597408703,,
0.3575914649419753,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.2,0.8,,,323.15,K,0.13826974972242623,0.8617302502775738,,
0.30739510991470514,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.3,0.7,,,323.15,K,0.21572770276065253,0.7842722972393474,,
0.2546659112851415,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.4,0.6,,,323.15,K,0.29966228419769386,0.7003377158023062,,
0.20700239986016472,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.5,0.5,,,323.15,K,0.3909212490766747,0.6090787509233252,,
0.1655558681862719,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.6,0.4,,,323.15,K,0.4905070577639986,0.5094929422360015,,
0.11328718657530706,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.7,0.3,,,323.15,K,0.5996138527859126,0.40038614721408733,,
0.07690634210600113,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.8,0.2,,,323.15,K,0.7196755737020111,0.280324426297989,,
0.039143946580898786,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H12O2/c1-5(7)4-6(2,3)8/h8H,4H2,1-3H3",,,0.9,0.1,,,323.15,K,0.8524293310235402,0.14757066897645985,,
-1.1457038962019601,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.049,0.951,,,298.0,K,0.032085942252159966,0.96791405774784,,
-1.2210608748147425,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.1,0.9,,,303.15,K,0.06671653734665316,0.9332834626533469,,
-1.1208578976154293,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.105,0.895,,,298.0,K,0.07018213668761772,0.9298178633123824,,
-1.0966142860054366,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.163,0.837,,,298.0,K,0.11134205015264652,0.8886579498473535,,
-1.1641870230177898,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.2,0.8,,,303.15,K,0.13855714302119562,0.8614428569788043,,
-1.0106014113453965,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.272,0.728,,,298.0,K,0.1937960364773785,0.8062039635226215,,
-1.059189142777261,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.3,0.7,,,303.15,K,0.21613571179935587,0.7838642882006441,,
-0.9755100915341263,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.314,0.686,,,298.0,K,0.22749395291205388,0.7725060470879462,,
-0.9187938620922735,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.364,0.636,,,298.0,K,0.26912308371983606,0.7308769162801639,,
-0.9201130031604208,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.4,0.6,,,303.15,K,0.30016828207367396,0.699831717926326,,
-0.8675005677047231,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.404,0.596,,,298.0,K,0.3036752385737191,0.696324761426281,,
-0.7534058424276519,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.5,0.5,,,303.15,K,0.3914952019985201,0.6085047980014799,,
-0.7011793522572096,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.503,0.497,,,298.0,K,0.39435764957580194,0.605642350424198,,
-0.5851900390548529,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.563,0.437,,,298.0,K,0.45321597666613256,0.5467840233338674,,
-0.5503178372255769,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.6,0.4,,,303.15,K,0.4911093298510774,0.5088906701489226,,
-0.48939034304592566,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.607,0.393,,,298.0,K,0.4984219156781137,0.5015780843218863,,
-0.27049724769768,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.7,0.3,,,298.0,K,0.600192276146158,0.399807723853842,,
-0.3168357087959807,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.7,0.3,,,303.15,K,0.600192276146158,0.399807723853842,,
-0.05733436881555174,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.8,0.2,,,303.15,K,0.7201614964368164,0.2798385035631835,,
0.058268908123975824,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.818,0.182,,,298.0,K,0.7430389811453173,0.2569610188546828,,
0.26295521761992,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.9,0.1,,,303.15,K,0.8527322239279912,0.14726777607200875,,
0.3364722366212129,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.904,0.096,,,298.0,K,0.8583253061841,0.1416746938159,,
0.5440669575457926,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14/c1-3-5-6-4-2/h3-6H2,1-2H3",,,0.957,0.043,,,298.0,K,0.934720636406752,0.06527936359324807,,
-1.1720158123339695,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.1,0.9,,,308.9833333333333,K,0.06386793495316728,0.9361320650468328,,
-1.0974120553209623,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.2,0.8,,,308.9833333333333,K,0.13307853928150895,0.866921460718491,,
-1.0255714004195482,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.3,0.7,,,308.9833333333333,K,0.20833146253896803,0.7916685374610319,,
-0.9406060104880677,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.4,0.6,,,308.9833333333333,K,0.29045409385344034,0.7095459061465597,,
-0.834917354719641,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.5,0.5,,,308.9833333333333,K,0.3804321090296765,0.6195678909703234,,
-0.6926175959726091,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.6,0.4,,,308.9833333333333,K,0.4794492238445945,0.5205507761554056,,
-0.4810100259264562,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.7,0.3,,,308.9833333333333,K,0.5889395616808831,0.4110604383191169,,
-0.20861420942526057,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.8,0.2,,,308.9833333333333,K,0.7106575661050188,0.28934243389498115,,
0.09855064198014515,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3",,,0.9,0.1,,,308.9833333333333,K,0.8467727218202056,0.15322727817979442,,
1.0430643420352979,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.047,0.953,,,298.0,K,0.028033293600043765,0.9719667063999562,,
0.9118236968256422,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.05,0.95,,,303.15,K,0.029860586076426332,0.9701394139235737,,
1.021587245483894,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.093,0.907,,,298.0,K,0.056572082291990136,0.9434279177080098,,
0.9984972506651333,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.143,0.857,,,298.0,K,0.08890695313604945,0.9110930468639505,,
0.8671535460215577,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.15,0.85,,,303.15,K,0.0935480814593111,0.906451918540689,,
0.9737668730112176,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.191,0.809,,,298.0,K,0.12132023678443235,0.8786797632155677,,
0.821792619689575,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.25,0.75,,,303.15,K,0.163136503290842,0.8368634967091579,,
0.9314551683939268,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.292,0.708,,,298.0,K,0.19432448968993818,0.8056755103100618,,
0.7778132444133887,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.35,0.65,,,303.15,K,0.23948581126236743,0.7605141887376325,,
0.8866559267444644,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.389,0.611,,,298.0,K,0.27131144699617676,0.7286885530038232,,
0.7361364542301965,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.45,0.55,,,303.15,K,0.32363159614979536,0.6763684038502046,,
0.8448376938003778,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.496,0.504,,,298.0,K,0.3652934577144478,0.6347065422855522,,
0.6972227661585971,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.55,0.45,,,303.15,K,0.41683232907111567,0.5831676709288844,,
0.8097739924916648,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.596,0.404,,,298.0,K,0.46315799409609393,0.536842005903906,,
0.66130243870789,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.65,0.35,,,303.15,K,0.5206327316425002,0.4793672683574999,,
0.781295411086638,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.691,0.309,,,298.0,K,0.5666846343631452,0.4333153656368548,,
0.7727898082121419,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.743,0.257,,,298.0,K,0.6283532195344608,0.37164678046553923,,
0.6362042611942549,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.75,0.25,,,303.15,K,0.6369500709076954,0.3630499290923045,,
0.7632327881266331,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.796,0.204,,,298.0,K,0.6953004412115457,0.30469955878845434,,
0.757107409518822,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.839,0.161,,,298.0,K,0.752938257336175,0.24706174266382508,,
0.6134086687736139,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.85,0.15,,,303.15,K,0.7681936753074774,0.2318063246925227,,
0.7487710843079423,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.891,0.109,,,298.0,K,0.8270031556101758,0.17299684438982427,,
0.744172939162989,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O2/c1-2-3-5-8-6-4-7/h7H,2-6H2,1H3",,,0.946,0.054,,,298.0,K,0.9110721830704582,0.08892781692954181,,
2.990137001762068,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.1,0.9,,,308.9833333333333,K,0.055529520088880006,0.94447047991112,,
2.817673378296814,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.2,0.8,,,308.9833333333333,K,0.11683189628523863,0.8831681037147613,,
2.63738096551538,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.3,0.7,,,308.9833333333333,K,0.18485670809749666,0.8151432919025033,,
2.4474176953433715,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.4,0.6,,,308.9833333333333,K,0.260773878820257,0.7392261211797431,,
2.2443296901412966,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.5,0.5,,,308.9833333333333,K,0.3460415231217246,0.6539584768782755,,
2.024893330778964,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.6,0.4,,,308.9833333333333,K,0.4425005095322477,0.5574994904677523,,
1.7752931066984095,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.7,0.3,,,308.9833333333333,K,0.552508871870326,0.44749112812967384,,
1.4720426499510935,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.8,0.2,,,308.9833333333333,K,0.679137140728367,0.32086285927163305,,
1.0683994831492374,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2",,,0.9,0.1,,,308.9833333333333,K,0.8264594402038303,0.17354055979616956,,
-0.9178104180674267,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.1,0.9,,,303.15,K,0.06305685898733394,0.9369431410126661,,
-0.8215623611802756,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.2,0.8,,,303.15,K,0.13151201452750036,0.8684879854724996,,
-0.7117290522444596,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.3,0.7,,,303.15,K,0.20608968906024425,0.7939103109397557,,
-0.5979813486505536,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.4,0.6,,,303.15,K,0.28764971601992756,0.7123502839800725,,
-0.4483133176059408,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.5,0.5,,,303.15,K,0.37722084024347435,0.6227791597565256,,
-0.2793035717801778,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.6,0.4,,,303.15,K,0.476044337813612,0.5239556621863881,,
-0.08864952608027077,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.7,0.3,,,303.15,K,0.5856318893851304,0.41436811061486956,,
0.12480011204027729,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.8,0.2,,,303.15,K,0.7078434537831403,0.29215654621685977,,
0.3442364714026098,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3","InChI=1S/C6H15N/c1-5(2)7-6(3)4/h5-7H,1-4H3",,,0.9,0.1,,,303.15,K,0.844993698525482,0.15500630147451794,,
0.4075575614599461,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,,,0.1,0.9,,,308.9833333333333,K,0.08497508101965207,0.915024918980348,,
0.34101285227241823,ln(mPa*s),molar,"InChI=1S/C3H8O/c1-3(2)4/h3-4H,1-2H3",InChI=1S/C6H5NO2/c8-7(9)6-4-2-1-3-5-6/h1-5H,,,0.2,0.8,,,308.9833333333333,K,0.1728355397975066,0.8271644602024933,,
