value,unit,fraction_type,component_inchi_0,component_inchi_1,component_inchi_2,component_inchi_3,fraction_0,fraction_1,fraction_2,fraction_3,temperature,temperature_unit
-0.5001214821983068,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.06,0.94,,,303.15,K
-0.390084006069862,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.133,0.867,,,298.0,K
-0.430813670899186,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.16,0.84,,,303.15,K
-0.3458482809677057,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.2,0.8,,,298.15,K
-0.3065251602532608,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.252,0.748,,,298.0,K
-0.3532165532652866,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.26,0.74,,,303.15,K
-0.2647972856943152,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.3,0.7,,,298.15,K
-0.2670998707873093,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.36,0.64,,,303.15,K
-0.1960148839259572,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.371,0.629,,,298.0,K
-0.1671676777513677,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.4,0.6,,,298.15,K
-0.1733846575024516,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.46,0.54,,,303.15,K
-0.0736465401682984,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.487,0.513,,,298.0,K
-0.0584856613620487,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.5,0.5,,,298.15,K
-0.0704591038456178,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.56,0.44,,,303.15,K
0.0535407669280297,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.593,0.407,,,298.0,K
0.0621697975108392,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.6,0.4,,,298.15,K
0.0400649806180963,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.66,0.34,,,303.15,K
0.1899632701720087,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.7,0.3,,,298.15,K
0.1988508587451651,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.707,0.293,,,298.0,K
0.1593388884351879,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.76,0.24,,,303.15,K
0.3163751917773819,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.8,0.2,,,298.15,K
0.3206331725914667,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.803,0.197,,,298.0,K
0.2862113270591599,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.86,0.14,,,303.15,K
0.4618985696546056,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.9,0.1,,,298.15,K
0.4631048875545789,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-2-8-6-4-3-5-7-8/h3-7H,2H2,1H3",,,0.901,0.099,,,298.0,K
-0.5210750065445526,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.06,0.94,,,303.15,K
-0.4602867600895097,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.16,0.84,,,303.15,K
-0.3879855881694967,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.26,0.74,,,303.15,K
-0.3057833003496093,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.36,0.64,,,303.15,K
-0.212298345574051,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.46,0.54,,,303.15,K
-0.1079912408614207,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.56,0.44,,,303.15,K
0.0064472382603833,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.66,0.34,,,303.15,K
0.132628901356457,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.76,0.24,,,303.15,K
0.2689419388617046,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",,,0.86,0.14,,,303.15,K
-0.49114140033563,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.15,0.85,,,303.15,K
-0.3983472210879699,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.25,0.75,,,303.15,K
-0.3002570961264235,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.35,0.65,,,303.15,K
-0.1964105084323921,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.45,0.55,,,303.15,K
-0.0865771994965761,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.55,0.45,,,303.15,K
0.0287823136624255,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.65,0.35,,,303.15,K
0.1494377725353135,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.75,0.25,,,303.15,K
0.2770009866871837,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.85,0.15,,,303.15,K
0.4096298880436407,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",,,0.95,0.05,,,303.15,K
-0.2742378845755908,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.15,0.85,,,303.15,K
-0.2152917061949432,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.25,0.75,,,303.15,K
-0.1485167384981159,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.35,0.65,,,303.15,K
-0.0743734985037076,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.45,0.55,,,303.15,K
0.0085195648440779,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.55,0.45,,,303.15,K
0.0987809004894445,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.65,0.35,,,303.15,K
0.1975618009788891,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.75,0.25,,,303.15,K
0.3037109737659146,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.85,0.15,,,303.15,K
0.4181494528877187,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H10/c1-7-5-3-4-6-8(7)2/h3-6H,1-2H3",,,0.95,0.05,,,303.15,K
-0.7402811073975858,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.1,0.9,,,305.65,K
-0.6714338131170638,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.2,0.8,,,305.65,K
-0.5871591987134818,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.3,0.7,,,305.65,K
-0.4895295907705342,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.4,0.6,,,305.65,K
-0.3796962818347181,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.5,0.5,,,305.65,K
-0.2622644420920218,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.6,0.4,,,305.65,K
-0.1300960577541636,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.7,0.3,,,305.65,K
0.0260192115508327,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.8,0.2,,,305.65,K
0.2035485222206736,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18/c1-3-5-7-8-6-4-2/h3-8H2,1-2H3",,,0.9,0.1,,,305.65,K
1.8561138434625004,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.1,0.9,,,298.15,K
1.7149653772619655,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.2,0.8,,,298.15,K
1.5715143259684363,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.3,0.7,,,298.15,K
1.4255304310726138,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.4,0.6,,,298.15,K
1.2811583457418871,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.5,0.5,,,298.15,K
1.1420822061250469,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.6,0.4,,,298.15,K
1.0108348558243865,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.7,0.3,,,298.15,K
0.8818900906167196,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.8,0.2,,,298.15,K
0.7658398019298197,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3",,,0.9,0.1,,,298.15,K
3.656537031192682,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.069,0.931,,,298.0,K
3.57729620047555,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.1,0.9,,,298.15,K
3.581711750920406,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.106,0.894,,,298.0,K
3.379871594947403,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.198,0.802,,,298.0,K
3.359932167696912,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.2,0.8,,,298.15,K
3.155765616539405,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.296,0.704,,,298.0,K
3.1287526243603097,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.3,0.7,,,298.15,K
2.9053698334736,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.397,0.603,,,298.0,K
2.877770849223958,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.4,0.6,,,298.15,K
2.766633525201108,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.451,0.549,,,298.0,K
2.604223740176266,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.5,0.5,,,298.15,K
2.6325361126249933,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.501,0.499,,,298.0,K
2.502255288122613,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.547,0.453,,,298.0,K
2.348991465808201,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.6,0.4,,,298.0,K
2.311334916347424,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.6,0.4,,,298.15,K
2.0210176215421187,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.7,0.3,,,298.0,K
1.9855191256887657,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.7,0.3,,,298.15,K
1.65134731551131,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.8,0.2,,,298.0,K
1.6166449937911196,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.8,0.2,,,298.15,K
1.2328517638763126,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.893,0.107,,,298.0,K
1.1796143431408497,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.9,0.1,,,298.15,K
0.9230677161531788,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",,,0.95,0.05,,,298.0,K
0.0548015252132583,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.1,0.9,,,308.15,K
0.1752267255768469,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.2,0.8,,,308.15,K
0.2892046876800521,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.3,0.7,,,308.15,K
0.3925907583554848,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.4,0.6,,,308.15,K
0.4800889918892586,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.5,0.5,,,308.15,K
0.5510086127534752,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.6,0.4,,,308.15,K
0.5500875787162776,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.7,0.3,,,308.15,K
0.5028845843098997,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.8,0.2,,,308.15,K
0.4296623783526889,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H19N/c1-2-3-4-5-6-7-8-9/h2-9H2,1H3",,,0.9,0.1,,,308.15,K
0.8745218183191387,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.1,0.9,,,313.15,K
0.7801158295063827,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.2,0.8,,,313.15,K
0.689854493861016,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.3,0.7,,,313.15,K
0.6030470358551406,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.4,0.6,,,313.15,K
0.5217657820724508,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.5,0.5,,,313.15,K
0.4483133176059408,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.6,0.4,,,313.15,K
0.3854527445672032,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.7,0.3,,,313.15,K
0.3352563895399331,ln(mPa*s),molar,"InChI=1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3","InChI=1S/C8H8O2/c1-10-8-4-2-7(6-9)3-5-8/h2-6H,1H3",,,0.8,0.2,,,313.15,K
